"NUTS","Name","Year","GDP_EUR","GDP_EUR_to_keep","GDP_capita","GDP_growth","Population_abs","Pop_growth"
"HR06","Sjeverna Hrvatska","2010",6618600000,6554484859.15001,7662.16586783334,-0.0657530388350105,855435,-0.000912153008119446
"HR06","Sjeverna Hrvatska","2011",6679100000,6642653429.42138,7776.15200216964,0.0148764900554847,854234,-0.00140396406506631
"HR06","Sjeverna Hrvatska","2012",6603800000,6479948581.72372,7600.72041058728,-0.0225602060676555,852544,-0.0019783806310683
"HR06","Sjeverna Hrvatska","2013",6829900000,6683354159.8581,7863.12112760112,0.0345231376552593,849962,-0.00302858268898731
"HR06","Sjeverna Hrvatska","2014",6.703e+09,6608719808.38256,7816.38210988883,-0.00594407957779388,845496,-0.00525435254752565
"HR06","Sjeverna Hrvatska","2015",6911300000,6778191765.47814,8076.8335197913,0.0333212228164953,839214,-0.00742995827301371
"HR06","Sjeverna Hrvatska","2016",7277400000,7076434949.23255,8512.0828412353,0.053888608744686,831340,-0.00938258894632358
"HR06","Sjeverna Hrvatska","2017",7741900000,7408611754.02578,8996.39439766388,0.0568969505421652,823509,-0.00941973199894147
"HR06","Sjeverna Hrvatska","2018",8251300000,7727156265.97394,9444.35771963027,0.0497936508967105,818177,-0.00647473190942661
"HR06","Sjeverna Hrvatska","2019",8794900000,8079634398.96091,9914.12409285452,0.0497404256774208,814962,-0.00392946758464244
"HU10","Közép-Magyarország (NUTS 2013)","2000",21918800000,34532845221.4267,12165.7581751622,NA,2838528,NA
"HU10","Közép-Magyarország (NUTS 2013)","2001",25929400000,36023939878.1731,12728.9475485404,0.0462929942605633,2830080,-0.00297619047619048
"HU10","Közép-Magyarország (NUTS 2013)","2002",31995200000,38877475313.1631,13752.639918909,0.080422388926103,2826910,-0.00112010967887834
"HU10","Közép-Magyarország (NUTS 2013)","2003",33198500000,40033842179.8229,14160.0938656646,0.0296273260376233,2827230,0.000113197802547658
"HU10","Közép-Magyarország (NUTS 2013)","2004",37480300000,42127029397.7624,14857.8404698422,0.0492755634812234,2835340,0.00286853209678731
"HU10","Közép-Magyarország (NUTS 2013)","2005",41766700000,44799253946.4556,15728.3078960424,0.0585864027795319,2848320,0.00457793421600231
"HU10","Közép-Magyarország (NUTS 2013)","2006",42851300000,47183904818.3481,16473.7917373727,0.0473975869659721,2864180,0.0055681945848781
"HU10","Közép-Magyarország (NUTS 2013)","2007",48539500000,48009149239.599,16640.9529426686,0.0101470995846534,2885000,0.00726909621601994
"HU10","Közép-Magyarország (NUTS 2013)","2008",51744600000,48134387528.4069,16533.0157993573,-0.00648623571517625,2911410,0.00915424610051993
"HU10","Közép-Magyarország (NUTS 2013)","2009",46633900000,46633900000,15870.1296933438,-0.040094687748335,2938470,0.00929446556822983
"HU10","Közép-Magyarország (NUTS 2013)","2010",4.8541e+10,46491014497.7691,15699.3166937161,-0.0107631760375207,2961340,0.00778296188152338
"HU10","Közép-Magyarország (NUTS 2013)","2011",49334100000,46967299505.2053,15888.6302669272,0.0120587142042236,2956032,-0.00179243180452093
"HU10","Közép-Magyarország (NUTS 2013)","2012",4.8372e+10,46695855001.9633,15843.3355393704,-0.00285076352057126,2947350,-0.00293704533645103
"HU10","Közép-Magyarország (NUTS 2013)","2013",48652500000,46922612206.6989,15854.1084948216,0.00067996763841032,2959650,0.00417324036846659
"HU10","Közép-Magyarország (NUTS 2013)","2014",50315800000,48684202591.772,16366.8034679876,0.0323383035591984,2974570,0.00504113662088423
"HU10","Közép-Magyarország (NUTS 2013)","2015",52089300000,49421021190.9252,16535.184617084,0.0102879679239543,2988840,0.00479733205135532
"HU10","Közép-Magyarország (NUTS 2013)","2016",53799300000,50527292742.0618,16859.1776971998,0.0195941616388796,2997020,0.00273684774026044
"HU10","Közép-Magyarország (NUTS 2013)","2017",59112700000,53065075885.2695,17653.9921902927,0.0471443214709641,3005840,0.00294292330381512
"HU10","Közép-Magyarország (NUTS 2013)","2018",63306800000,56180283441.8748,18594.2461530409,0.053260132473902,3021380,0.00516993585819605
"HU10","Közép-Magyarország (NUTS 2013)","2019",70072800000,60400054754.7694,19873.4074159229,0.0687933919102564,3039240,0.00591120613759276
"HU11","Budapest","2000",17507300000,27970333820.1342,15794.569048398,NA,1770883,NA
"HU11","Budapest","2001",20332900000,28739777805.6263,16428.4566652526,0.0401332644728895,1749390,-0.0121368831255368
"HU11","Budapest","2002",25134300000,31048205191.0977,17952.5431007931,0.0927711267464364,1729460,-0.0113925425434008
"HU11","Budapest","2003",25800600000,31548443982.1122,18424.2780200734,0.0262767740832985,1712330,-0.00990482578377066
"HU11","Budapest","2004",2.9127e+10,33125789838.0219,19470.5259050401,0.0567863708866578,1701330,-0.00642399537472333
"HU11","Budapest","2005",32398500000,35049542945.2447,20645.0668810196,0.0603240498848288,1697720,-0.00212186936102931
"HU11","Budapest","2006",33496700000,37088574278.2487,21853.8313603332,0.0585497972120811,1697120,-0.000353415168579035
"HU11","Budapest","2007",37187400000,36896284853.6218,21713.7874974969,-0.00640820643882383,1699210,0.00123149806731404
"HU11","Budapest","2008",40317100000,37550259755.3429,21994.5876440726,0.0129318824091849,1707250,0.00473161057197168
"HU11","Budapest","2009",36703900000,36703900000,21378.2559060622,-0.0280219728591515,1716880,0.00564065016839947
"HU11","Budapest","2010",37746800000,36088287554.2094,20889.0193180267,-0.0228847755488179,1727620,0.00625553329295
"HU11","Budapest","2011",38572100000,36780815769.8508,21253.3389016756,0.0174407222331616,1730590,0.00171912804899226
"HU11","Budapest","2012",38134200000,36934742738.5471,21329.8352613462,0.00359926315693434,1731600,0.000583615992233862
"HU11","Budapest","2013",37957500000,36780815769.8508,21136.0919036719,-0.00908320928410796,1740190,0.00496072996072996
"HU11","Budapest","2014",39282300000,38204330086.059,21816.8336546815,0.0322075506726655,1751140,0.0062924163453416
"HU11","Budapest","2015",40316500000,38473630709.5315,21878.5396213451,0.00282836490575276,1758510,0.00420868691252555
"HU11","Budapest","2016",41828100000,39474012862.5657,22478.7381197486,0.0274332066395301,1756060,-0.00139322494611916
"HU11","Budapest","2017",46241600000,41666971164.266,23793.1106110403,0.058471809417853,1751220,-0.00275617006252634
"HU11","Budapest","2018",4.936e+10,44013856434.6628,25136.2678880548,0.0564515207352169,1751010,-0.000119916401137493
"HU11","Budapest","2019",54785500000,47438039627.9445,27088.1025712745,0.0776501385134932,1751250,0.000137063751777546
"HU12","Pest","2000",4411500000,6583523952.96407,6166.39796277233,NA,1067645,NA
"HU12","Pest","2001",5596500000,7294435297.5294,6749.79438833467,0.0946089482197565,1080690,0.0122184808620843
"HU12","Pest","2002",6860900000,7841204430.43303,7144.93091296463,0.0585405275919001,1097450,0.0155086102397542
"HU12","Pest","2003",7397900000,8486440311.70192,7611.83990645073,0.0653482866627696,1114900,0.0159004966057679
"HU12","Pest","2004",8353300000,9000418159.53675,7936.80669441782,0.0426922783401806,1134010,0.0171405507220379
"HU12","Pest","2005",9368200000,9744120789.17088,8468.73004447322,0.0670198192466392,1150600,0.0146295006216876
"HU12","Pest","2006",9354600000,10094049318.5029,8649.126281856,0.0213014509183119,1167060,0.0143055796975491
